Separate indirect from direct evidence (SIDE) using back-calculation method

Fixed effects model: 

                    comparison  k prop   nma direct indir.  Diff     z p-value
     BZD-intermediate:BZD-long  4 0.57 -0.05  -0.09   0.00 -0.09 -0.51  0.6127
    BZD-intermediate:BZD-short  2 0.49  0.21   0.20   0.21 -0.01 -0.06  0.9485
 BZD-intermediate:daridorexant  0    0  0.44      .   0.44     .     .       .
      BZD-intermediate:doxepin  0    0  0.50      .   0.50     .     .       .
  BZD-intermediate:eszopiclone  0    0  0.18      .   0.18     .     .       .
  BZD-intermediate:lemborexant  0    0  0.34      .   0.34     .     .       .
      BZD-intermediate:placebo 10 0.72  0.71   0.84   0.38  0.46  3.73  0.0002
   BZD-intermediate:quetiapine  0    0  0.86      .   0.86     .     .       .
    BZD-intermediate:ramelteon  0    0  0.60      .   0.60     .     .       .
  BZD-intermediate:seltorexant  0    0  0.25      .   0.25     .     .       .
   BZD-intermediate:suvorexant  0    0  0.47      .   0.47     .     .       .
    BZD-intermediate:trazodone  0    0  0.59      .   0.59     .     .       .
     BZD-intermediate:zaleplon  0    0  0.54      .   0.54     .     .       .
     BZD-intermediate:zolpidem  2 0.27  0.29  -0.08   0.42 -0.49 -3.71  0.0002
    BZD-intermediate:zopiclone  2 0.79  0.05  -0.11   0.67 -0.78 -2.39  0.0171
            BZD-long:BZD-short  6 0.49  0.26   0.17   0.34 -0.18 -0.92  0.3598
         BZD-long:daridorexant  0    0  0.49      .   0.49     .     .       .
              BZD-long:doxepin  0    0  0.55      .   0.55     .     .       .
          BZD-long:eszopiclone  0    0  0.23      .   0.23     .     .       .
          BZD-long:lemborexant  0    0  0.39      .   0.39     .     .       .
              BZD-long:placebo  5 0.50  0.76   0.91   0.60  0.31  1.70  0.0892
           BZD-long:quetiapine  0    0  0.91      .   0.91     .     .       .
            BZD-long:ramelteon  0    0  0.65      .   0.65     .     .       .
          BZD-long:seltorexant  0    0  0.29      .   0.29     .     .       .
           BZD-long:suvorexant  0    0  0.52      .   0.52     .     .       .
            BZD-long:trazodone  0    0  0.64      .   0.64     .     .       .
             BZD-long:zaleplon  0    0  0.59      .   0.59     .     .       .
             BZD-long:zolpidem  0    0  0.33      .   0.33     .     .       .
            BZD-long:zopiclone  1 0.10  0.10   0.45   0.06  0.39  0.73  0.4633
        BZD-short:daridorexant  0    0  0.23      .   0.23     .     .       .
             BZD-short:doxepin  0    0  0.29      .   0.29     .     .       .
         BZD-short:eszopiclone  0    0 -0.03      .  -0.03     .     .       .
         BZD-short:lemborexant  0    0  0.13      .   0.13     .     .       .
             BZD-short:placebo  4 0.38  0.50   0.17   0.70 -0.53 -3.43  0.0006
          BZD-short:quetiapine  0    0  0.65      .   0.65     .     .       .
           BZD-short:ramelteon  0    0  0.39      .   0.39     .     .       .
         BZD-short:seltorexant  0    0  0.04      .   0.04     .     .       .
          BZD-short:suvorexant  0    0  0.26      .   0.26     .     .       .
           BZD-short:trazodone  0    0  0.38      .   0.38     .     .       .
            BZD-short:zaleplon  0    0  0.33      .   0.33     .     .       .
            BZD-short:zolpidem  2 0.49  0.08   0.09   0.06  0.03  0.18  0.8593
           BZD-short:zopiclone  0    0 -0.16      .  -0.16     .     .       .
          daridorexant:doxepin  0    0  0.06      .   0.06     .     .       .
      daridorexant:eszopiclone  0    0 -0.26      .  -0.26     .     .       .
      daridorexant:lemborexant  0    0 -0.10      .  -0.10     .     .       .
          daridorexant:placebo  3 0.95  0.27   0.24   0.86 -0.61 -2.63  0.0086
       daridorexant:quetiapine  0    0  0.42      .   0.42     .     .       .
        daridorexant:ramelteon  0    0  0.17      .   0.17     .     .       .
      daridorexant:seltorexant  0    0 -0.19      .  -0.19     .     .       .
       daridorexant:suvorexant  0    0  0.04      .   0.04     .     .       .
        daridorexant:trazodone  0    0  0.15      .   0.15     .     .       .
         daridorexant:zaleplon  0    0  0.10      .   0.10     .     .       .
         daridorexant:zolpidem  1 0.13 -0.15   0.19  -0.20  0.40  2.34  0.0193
        daridorexant:zopiclone  0    0 -0.39      .  -0.39     .     .       .
           doxepin:eszopiclone  0    0 -0.32      .  -0.32     .     .       .
           doxepin:lemborexant  0    0 -0.16      .  -0.16     .     .       .
               doxepin:placebo  3 1.00  0.21   0.21      .     .     .       .
            doxepin:quetiapine  0    0  0.36      .   0.36     .     .       .
             doxepin:ramelteon  0    0  0.10      .   0.10     .     .       .
           doxepin:seltorexant  0    0 -0.25      .  -0.25     .     .       .
            doxepin:suvorexant  0    0 -0.02      .  -0.02     .     .       .
             doxepin:trazodone  0    0  0.09      .   0.09     .     .       .
              doxepin:zaleplon  0    0  0.04      .   0.04     .     .       .
              doxepin:zolpidem  0    0 -0.21      .  -0.21     .     .       .
             doxepin:zopiclone  0    0 -0.45      .  -0.45     .     .       .
       eszopiclone:lemborexant  0    0  0.16      .   0.16     .     .       .
           eszopiclone:placebo  8 1.00  0.53   0.53      .     .     .       .
        eszopiclone:quetiapine  0    0  0.68      .   0.68     .     .       .
         eszopiclone:ramelteon  0    0  0.42      .   0.42     .     .       .
       eszopiclone:seltorexant  0    0  0.07      .   0.07     .     .       .
        eszopiclone:suvorexant  0    0  0.30      .   0.30     .     .       .
         eszopiclone:trazodone  0    0  0.41      .   0.41     .     .       .
          eszopiclone:zaleplon  0    0  0.36      .   0.36     .     .       .
          eszopiclone:zolpidem  0    0  0.11      .   0.11     .     .       .
         eszopiclone:zopiclone  0    0 -0.13      .  -0.13     .     .       .
           lemborexant:placebo  3 0.80  0.37   0.36   0.41 -0.06 -0.46  0.6424
        lemborexant:quetiapine  0    0  0.52      .   0.52     .     .       .
         lemborexant:ramelteon  0    0  0.26      .   0.26     .     .       .
       lemborexant:seltorexant  0    0 -0.09      .  -0.09     .     .       .
        lemborexant:suvorexant  0    0  0.13      .   0.13     .     .       .
         lemborexant:trazodone  0    0  0.25      .   0.25     .     .       .
          lemborexant:zaleplon  0    0  0.20      .   0.20     .     .       .
          lemborexant:zolpidem  1 0.46 -0.06  -0.03  -0.08  0.05  0.43  0.6644
         lemborexant:zopiclone  0    0 -0.29      .  -0.29     .     .       .
            quetiapine:placebo  1 1.00 -0.15  -0.15      .     .     .       .
             ramelteon:placebo  5 1.00  0.11   0.11      .     .     .       .
           seltorexant:placebo  1 0.65  0.46   0.39   0.59 -0.20 -0.85  0.3976
            suvorexant:placebo  2 1.00  0.23   0.23      .     .     .       .
             trazodone:placebo  2 0.82  0.12   0.02   0.55 -0.53 -1.77  0.0767
              zaleplon:placebo  6 0.75  0.17   0.15   0.24 -0.09 -0.92  0.3593
              zolpidem:placebo 20 0.85  0.42   0.41   0.51 -0.11 -1.29  0.1987
             zopiclone:placebo  2 0.21  0.66  -0.04   0.84 -0.89 -2.59  0.0097
          quetiapine:ramelteon  0    0 -0.26      .  -0.26     .     .       .
        quetiapine:seltorexant  0    0 -0.61      .  -0.61     .     .       .
         quetiapine:suvorexant  0    0 -0.39      .  -0.39     .     .       .
          quetiapine:trazodone  0    0 -0.27      .  -0.27     .     .       .
           quetiapine:zaleplon  0    0 -0.32      .  -0.32     .     .       .
           quetiapine:zolpidem  0    0 -0.58      .  -0.58     .     .       .
          quetiapine:zopiclone  0    0 -0.81      .  -0.81     .     .       .
         ramelteon:seltorexant  0    0 -0.36      .  -0.36     .     .       .
          ramelteon:suvorexant  0    0 -0.13      .  -0.13     .     .       .
           ramelteon:trazodone  0    0 -0.01      .  -0.01     .     .       .
            ramelteon:zaleplon  0    0 -0.06      .  -0.06     .     .       .
            ramelteon:zolpidem  0    0 -0.32      .  -0.32     .     .       .
           ramelteon:zopiclone  0    0 -0.55      .  -0.55     .     .       .
        seltorexant:suvorexant  0    0  0.23      .   0.23     .     .       .
         seltorexant:trazodone  0    0  0.34      .   0.34     .     .       .
          seltorexant:zaleplon  0    0  0.29      .   0.29     .     .       .
